"wand_identifier","session_id","activity_session_id","activity_id","seconds"
MW-23SF-2J4W-F2QV,"57","17",ALZ_Story_Activity,33
MW-23SF-LNGP-S195,"863","3",ALZ_Story_Activity,208
MW-23SF-2J4W-F2QV,"57","18",ALZ_P3031,4
MW-23SF-2J4W-F2QV,"57","19",ALZ_Story_Activity,76
MW-23SF-2J4W-F2QV,"59","3",ALZ_Story_Activity,37
MW-23SF-2J4W-F2QV,"59","4",ALZ_P2021,166
MW-23SF-LNGP-S195,"864","3",ALZ_Story_Activity,245
MW-23SF-LNGP-S195,"864","4",ALZ_P0607,515
MW-23SF-VW22-CJG9,"23","3",ALZ_Story_Activity,49
MW-23SF-VW22-CJG9,"24","3",ALZ_Story_Activity,7
MW-23SF-VW22-CJG9,"24","5",ALZ_Story_Activity,86
MW-23SF-VW22-CJG9,"24","6",ALZ_P3031,9
MW-23SF-VW22-CJG9,"24","8",ALZ_P3031,19
MW-23SF-LNGP-S195,"864","5",ALZ_Story_Activity,68
MW-23SF-VW22-CJG9,"24","10",ALZ_P3031,16
MW-23SF-LNGP-S195,"864","6",ALZ_P0809,69
MW-23SF-VW22-CJG9,"24","13",ALZ_Story_Activity,24
MW-23SF-VW22-CJG9,"24","14",ALZ_P1011,5
MW-23SF-LNGP-S195,"864","8",ALZ_P1213,84
MW-23SF-VW22-CJG9,"24","16",ALZ_P1011,172
MW-23SF-K6VW-TYVW,"21","3",ALZ_Story_Activity,36
MW-23SF-LNGP-S195,"864","10",ALZ_P1617,301
MW-23SF-K6VW-TYVW,"21","4",ALZ_P0001,61
MW-23SF-K6VW-TYVW,"21","5",ALZ_Story_Activity,63
MW-23SF-K6VW-TYVW,"21","6",ALZ_P2425,12
MW-23SF-K6VW-TYVW,"21","7",ALZ_Story_Activity,143
MW-23SF-VW22-CJG9,"24","19",ALZ_Story_Activity,327
MW-23SF-K6VW-TYVW,"21","8",ALZ_P0607,53
MW-23SF-K6VW-TYVW,"21","9",ALZ_Story_Activity,65
MW-23SF-K6VW-TYVW,"21","10",ALZ_P3031,5
MW-23SF-K6VW-TYVW,"21","11",ALZ_Story_Activity,257
MW-23SF-VW22-CJG9,"24","20",ALZ_P3031,2
MW-23SF-5877-HJZ8,"25","3",ALZ_Story_Activity,166
MW-23SF-5877-HJZ8,"26","3",ALZ_Story_Activity,745
MW-23SF-2J4W-F2QV,"61","3",ALZ_Story_Activity,41
MW-23SF-2J4W-F2QV,"61","4",ALZ_P0001,36
MW-23SF-2J4W-F2QV,"61","5",ALZ_Story_Activity,68
MW-23SF-2J4W-F2QV,"61","7",ALZ_Story_Activity,44
MW-23SF-2J4W-F2QV,"61","8",ALZ_P0607,15
MW-23SF-2J4W-F2QV,"61","9",ALZ_Story_Activity,24
MW-23SF-2J4W-F2QV,"61","10",ALZ_P3031,16
MW-23SF-2J4W-F2QV,"61","11",ALZ_Story_Activity,52
MW-23SF-2J4W-F2QV,"61","12",ALZ_P3031,125
MW-23SF-2J4W-F2QV,"61","13",ALZ_Story_Activity,97
MW-23SF-2J4W-F2QV,"61","14",ALZ_P3031,15
MW-23SF-2J4W-F2QV,"61","15",ALZ_Story_Activity,21
MW-23SF-2J4W-F2QV,"61","16",ALZ_P3031,134
MW-23SF-2J4W-F2QV,"61","17",ALZ_Story_Activity,47
MW-23SF-2J4W-F2QV,"61","18",ALZ_P0203,176
MW-23SF-2J4W-F2QV,"61","19",ALZ_Story_Activity,91
MW-23SF-2J4W-F2QV,"61","20",ALZ_P1011,114
MW-23SF-2J4W-F2QV,"61","21",ALZ_Story_Activity,19
MW-23SF-VW2N-AWPJ,"32","3",ALZ_Story_Activity,134
MW-23SF-VW2N-AWPJ,"32","4",ALZ_P0203,77
MW-23SF-VW2N-AWPJ,"32","5",ALZ_Story_Activity,185
MW-23SF-K6VW-TYVW,"26","3",ALZ_Story_Activity,23
MW-23SF-K6VW-TYVW,"26","4",ALZ_P3031,2
MW-23SF-K6VW-TYVW,"26","5",ALZ_Story_Activity,12
MW-23SF-VW22-CJG9,"25","3",ALZ_Story_Activity,40
MW-23SF-VW22-CJG9,"25","4",ALZ_P0203,32
MW-23SF-VW22-CJG9,"25","5",ALZ_Story_Activity,104
MW-23SF-8Q8M-AR3J,"36","3",ALZ_Story_Activity,110
MW-23SF-8Q8M-AR3J,"37","3",ALZ_Story_Activity,149
MW-23SF-4LYV-FZ6L,"88","3",ALZ_Story_Activity,41
MW-23SF-4LYV-FZ6L,"88","4",ALZ_P3031,149
MW-23SF-4LYV-FZ6L,"88","5",ALZ_Story_Activity,39
MW-23SF-4LYV-FZ6L,"88","7",ALZ_Story_Activity,173
MW-23SF-4LYV-FZ6L,"88","8",ALZ_P1011,2
MW-23SF-4LYV-FZ6L,"88","9",ALZ_Story_Activity,220
MW-23SF-M9JV-H681,"24","5",ALZ_Story_Activity,34
MW-23SF-M9JV-H681,"24","6",ALZ_P3031,210
MW-23SF-M9JV-H681,"24","7",ALZ_Story_Activity,56
MW-23SF-P7M8-S5W4,"23","9",ALZ_Story_Activity,20
MW-23SF-P7M8-S5W4,"23","10",ALZ_P0001,95
MW-23SF-P7M8-S5W4,"23","12",ALZ_P1819,29
MW-23SF-P7M8-S5W4,"24","5",ALZ_Story_Activity,139
MW-23SF-K6VW-TYVW,"27","3",ALZ_Story_Activity,563
MW-23SF-K6VW-TYVW,"27","4",ALZ_P3031,59
MW-23SF-K6VW-TYVW,"30","3",ALZ_Story_Activity,110
MW-23SF-K6VW-TYVW,"30","5",ALZ_Story_Activity,23
MW-23SF-P7M8-S5W4,"25","3",ALZ_Story_Activity,409
MW-23SF-P7M8-S5W4,"25","4",ALZ_P2425,8
MW-23SF-P7M8-S5W4,"25","6",ALZ_P3031,156
MW-23SF-P7M8-S5W4,"25","8",ALZ_P3031,14
MW-23SF-P7M8-S5W4,"25","10",ALZ_P2223,75
MW-23SF-P7M8-S5W4,"25","12",ALZ_P0809,135
MW-23SF-P7M8-S5W4,"25","14",ALZ_P0607,66
MW-23SF-P7M8-S5W4,"25","16",ALZ_P0607,145
MW-23SF-P7M8-S5W4,"27","3",ALZ_Story_Activity,155
MW-23SF-P7M8-S5W4,"27","4",ALZ_P3031,4
MW-23SF-P7M8-S5W4,"27","5",ALZ_Story_Activity,182
MW-23SF-P7M8-S5W4,"27","6",ALZ_P3031,195
MW-23SF-P7M8-S5W4,"27","7",ALZ_Story_Activity,19
MW-23SF-P7M8-S5W4,"27","8",ALZ_P1011,4
MW-23SF-P7M8-S5W4,"27","9",ALZ_Story_Activity,15
MW-23SF-P7M8-S5W4,"27","11",ALZ_Story_Activity,237
MW-23SF-9N8Y-SG1Y,"58","7",ALZ_Story_Activity,409
MW-23SF-M9JJ-TNVW,"81","3",ALZ_Story_Activity,51
MW-23SF-M9JJ-TNVW,"82","17",ALZ_Story_Activity,85
MW-23SF-LNGP-S195,"1217","3",ALZ_Story_Activity,154
MW-23SF-LNGP-S195,"1217","4",ALZ_P0405,31
MW-23SF-LNGP-S195,"1217","5",ALZ_Story_Activity,41
MW-23SF-LNGP-S195,"1217","6",ALZ_P0607,71
MW-23SF-LNGP-S195,"1217","7",ALZ_Story_Activity,66
MW-23SF-LNGP-S195,"1217","8",ALZ_P1011,1
MW-23SF-LNGP-S195,"1217","9",ALZ_Story_Activity,33
MW-23SF-LNGP-S195,"1217","10",ALZ_P1213,150
MW-23SF-LNGP-S195,"1217","11",ALZ_Story_Activity,65
MW-23SF-LNGP-S195,"1217","12",ALZ_P1213,47
MW-23SF-LNGP-S195,"1217","13",ALZ_Story_Activity,9
MW-23SF-LNGP-S195,"1217","15",ALZ_Story_Activity,124
MW-23SF-LNGP-S195,"1217","16",ALZ_P1213,24
MW-23SF-LNGP-S195,"1217","17",ALZ_Story_Activity,6
MW-23SF-LNGP-S195,"1218","3",ALZ_Story_Activity,113
MW-23SF-LNGP-S195,"1218","4",ALZ_P0203,220
MW-23SF-LNGP-S195,"1218","5",ALZ_Story_Activity,52
MW-23SF-LNGP-S195,"1218","6",ALZ_P2425,3
MW-23SF-LNGP-S195,"1218","7",ALZ_Story_Activity,74
MW-23SF-LNGP-S195,"1218","8",ALZ_P0405,23
MW-23SF-LNGP-S195,"1218","9",ALZ_Story_Activity,23
MW-23SF-LNGP-S195,"1218","10",ALZ_P0607,535
MW-23SF-LNGP-S195,"1218","11",ALZ_Story_Activity,78
MW-23SF-LNGP-S195,"1218","12",ALZ_P3031,8
MW-23SF-LNGP-S195,"1218","13",ALZ_Story_Activity,150
MW-23SF-LNGP-S195,"1218","14",ALZ_P1617,425
MW-23SF-LNGP-S195,"1218","15",ALZ_Story_Activity,238
MW-23SF-LNGP-S195,"1218","16",ALZ_P3031,9
MW-23SF-LNGP-S195,"1218","17",ALZ_Story_Activity,0
MW-23SF-Z561-SJ8V,"30","5",ALZ_Story_Activity,44
MW-23SF-Z561-SJ8V,"30","6",ALZ_P2627,43
MW-23SF-Z561-SJ8V,"30","7",ALZ_Story_Activity,31
MW-23SF-Z561-SJ8V,"30","8",ALZ_P2021,80
MW-23SF-Z561-SJ8V,"30","9",ALZ_Story_Activity,52
MW-23SF-Z561-SJ8V,"30","10",ALZ_P0001,84
MW-23SF-Z561-SJ8V,"30","11",ALZ_Story_Activity,62
MW-23SF-Z561-SJ8V,"30","12",ALZ_P1213,149
MW-23SF-Z561-SJ8V,"30","13",ALZ_Story_Activity,41
MW-23SF-Z561-SJ8V,"30","14",ALZ_P0001,5
MW-23SF-Z561-SJ8V,"30","15",ALZ_Story_Activity,511
MW-23SF-Z561-SJ8V,"30","16",ALZ_P3031,8
MW-23SF-Z561-SJ8V,"30","17",ALZ_Story_Activity,5
MW-23SF-5877-HJZ8,"27","3",ALZ_Story_Activity,605
MW-23SF-GGVG-U46Y,"32","9",ALZ_Story_Activity,27
MW-23SF-GGVG-U46Y,"32","10",ALZ_P1819,4
MW-23SF-GGVG-U46Y,"32","11",ALZ_Story_Activity,444
MW-23SF-GGVG-U46Y,"32","12",ALZ_P3031,3
MW-23SF-GGVG-U46Y,"32","13",ALZ_Story_Activity,51
MW-23SF-GGVG-U46Y,"32","14",ALZ_P2425,11
MW-23SF-GGVG-U46Y,"32","15",ALZ_Story_Activity,27
MW-23SF-8Q8M-AR3J,"38","3",ALZ_Story_Activity,112
MW-23SF-P7M8-S5W4,"30","3",ALZ_Story_Activity,47
MW-23SF-P7M8-S5W4,"30","4",ALZ_P1011,69
MW-23SF-P7M8-S5W4,"30","5",ALZ_Story_Activity,777
MW-23SF-P7M8-S5W4,"30","6",ALZ_P3031,49
MW-23SF-P7M8-S5W4,"30","7",ALZ_Story_Activity,16
MW-23SF-P7M8-S5W4,"35","3",ALZ_Story_Activity,35
MW-23SF-P7M8-S5W4,"35","4",ALZ_P2425,12
MW-23SF-P7M8-S5W4,"35","5",ALZ_Story_Activity,10
MW-23SF-P7M8-S5W4,"36","3",ALZ_Story_Activity,99
MW-23SF-P7M8-S5W4,"36","4",ALZ_P0607,91
MW-23SF-P7M8-S5W4,"36","5",ALZ_Story_Activity,37
MW-23SF-P7M8-S5W4,"36","6",ALZ_P0809,14
MW-23SF-P7M8-S5W4,"36","7",ALZ_Story_Activity,143
MW-23SF-LNGG-C5QJ,"41","3",ALZ_Story_Activity,28
MW-23SF-LNGG-C5QJ,"41","4",ALZ_P0001,208
MW-23SF-LNGG-C5QJ,"41","5",ALZ_Story_Activity,29
MW-23SF-LNGG-C5QJ,"41","6",ALZ_P0405,71
MW-23SF-LNGG-C5QJ,"41","7",ALZ_Story_Activity,29
MW-23SF-LNGG-C5QJ,"41","8",ALZ_P0607,85
MW-23SF-LNGG-C5QJ,"41","9",ALZ_Story_Activity,49
MW-23SF-LNGG-C5QJ,"41","10",ALZ_P0809,156
MW-23SF-LNGG-C5QJ,"41","11",ALZ_Story_Activity,32
MW-23SF-LNGG-C5QJ,"41","12",ALZ_P1415,83
MW-23SF-LNGG-C5QJ,"41","13",ALZ_Story_Activity,41
MW-23SF-LNGG-C5QJ,"41","14",ALZ_P1819,21
MW-23SF-LNGG-C5QJ,"41","15",ALZ_Story_Activity,39
MW-23SF-LNGG-C5QJ,"41","16",ALZ_P1617,115
MW-23SF-LNGG-C5QJ,"41","17",ALZ_Story_Activity,177
MW-23SF-LNGG-C5QJ,"41","18",ALZ_P2627,2
MW-23SF-LNGG-C5QJ,"41","19",ALZ_Story_Activity,21
MW-23SF-LNGG-C5QJ,"41","20",ALZ_P3031,4
MW-23SF-LNGG-C5QJ,"41","21",ALZ_Story_Activity,25
MW-23SF-LNGG-C5QJ,"41","22",ALZ_P3031,39
MW-23SF-LNGG-C5QJ,"41","23",ALZ_Story_Activity,0
MW-23SF-XW5Z-TGWV,"28","5",ALZ_Story_Activity,162
MW-23SF-XW5Z-TGWV,"28","6",ALZ_P0607,75
MW-23SF-XW5Z-TGWV,"28","7",ALZ_Story_Activity,52
MW-23SF-XW5Z-TGWV,"28","8",ALZ_P0809,45
MW-23SF-XW5Z-TGWV,"28","9",ALZ_Story_Activity,32
MW-23SF-XW5Z-TGWV,"28","10",ALZ_P1213,2
MW-23SF-XW5Z-TGWV,"28","11",ALZ_Story_Activity,46
MW-23SF-XW5Z-TGWV,"28","12",ALZ_P1415,6
MW-23SF-XW5Z-TGWV,"28","13",ALZ_Story_Activity,0
MW-23SF-WY3P-F1L1,"24","3",ALZ_Story_Activity,149
MW-23SF-WY3P-F1L1,"24","5",ALZ_Story_Activity,251
MW-23SF-WY3P-F1L1,"24","7",ALZ_Story_Activity,23
MW-23SF-WY3P-F1L1,"24","9",ALZ_Story_Activity,106
MW-23SF-WY3P-F1L1,"24","10",ALZ_P3031,48
MW-23SF-Z561-SJ8V,"33","9",ALZ_Story_Activity,30
MW-23SF-Z561-SJ8V,"33","10",ALZ_P0001,9
MW-23SF-Z561-SJ8V,"33","11",ALZ_Story_Activity,22
MW-23SF-Z561-SJ8V,"33","12",ALZ_P0203,3
MW-23SF-Z561-SJ8V,"33","13",ALZ_Story_Activity,16
MW-23SF-Z561-SJ8V,"33","15",ALZ_Story_Activity,32
MW-23SF-LNGP-S195,"1220","3",ALZ_Story_Activity,26
MW-23SF-LNGP-S195,"1220","5",ALZ_Story_Activity,36
MW-23SF-LNGP-S195,"1220","7",ALZ_Story_Activity,38
MW-23SF-LNGP-S195,"1220","9",ALZ_Story_Activity,48
MW-23SF-LNGP-S195,"1220","11",ALZ_Story_Activity,28
MW-23SF-LNGP-S195,"1220","12",ALZ_P0000,139
MW-23SF-LNGP-S195,"1220","13",ALZ_Story_Activity,194
MW-23SF-LNGP-S195,"1220","14",ALZ_P0607,100
MW-23SF-LNGP-S195,"1220","15",ALZ_Story_Activity,100
MW-23SF-LNGP-S195,"1220","16",ALZ_P1213,119
MW-23SF-LNGP-S195,"1220","17",ALZ_Story_Activity,65
MW-23SF-LNGP-S195,"1220","18",ALZ_P1617,112
MW-23SF-LNGP-S195,"1220","19",ALZ_Story_Activity,247
MW-23SF-M9JV-H3X2,"18","5",ALZ_Story_Activity,39
MW-23SF-M9JV-H3X2,"18","6",ALZ_P0809,93
MW-23SF-M9JV-H3X2,"18","7",ALZ_Story_Activity,0
MW-23SF-XW55-CVK3,"35","3",ALZ_Story_Activity,75
MW-23SF-NJ9Z-A7KN,"33","5",ALZ_Story_Activity,23
MW-23SF-NJ9Z-A7KN,"33","6",ALZ_P3031,9
MW-23SF-NJ9Z-A7KN,"33","7",ALZ_Story_Activity,23
MW-23SF-NJ9Z-A7KN,"33","8",ALZ_P3031,4
MW-23SF-NJ9Z-A7KN,"33","9",ALZ_Story_Activity,77
MW-23SF-NJ9Z-A7KN,"33","10",ALZ_P2425,5
MW-23SF-NJ9Z-A7KN,"33","11",ALZ_Story_Activity,18
MW-23SF-NJ9Z-A7KN,"33","12",ALZ_P3031,11
MW-23SF-NJ9Z-A7KN,"33","13",ALZ_Story_Activity,43
MW-23SF-NJ9Z-A7KN,"33","14",ALZ_P3031,5
MW-23SF-NJ9Z-A7KN,"33","15",ALZ_Story_Activity,20
MW-23SF-NJ9Z-A7KN,"33","16",ALZ_P3031,5
MW-23SF-NJ9Z-A7KN,"33","17",ALZ_Story_Activity,1
MW-23SF-XW55-CVK3,"36","3",ALZ_Story_Activity,439
MW-23SF-P7MY-TZLM,"28","3",ALZ_Story_Activity,429
MW-23SF-P7MY-TZLM,"28","4",ALZ_P3031,143
MW-23SF-P7MY-TZLM,"28","5",ALZ_Story_Activity,17
MW-23SF-M9J8-SJG3,"90","3",ALZ_Story_Activity,69
MW-23SF-387R-ALQR,"59","3",ALZ_Story_Activity,26
MW-23SF-387R-ALQR,"59","4",ALZ_P0001,30
MW-23SF-387R-ALQR,"59","5",ALZ_Story_Activity,54
MW-23SF-387R-ALQR,"59","6",ALZ_P0203,73
MW-23SF-387R-ALQR,"59","7",ALZ_Story_Activity,0
MW-23SF-387R-ALQR,"60","3",ALZ_Story_Activity,82
MW-23SF-P7M8-S5W4,"39","3",ALZ_Story_Activity,37
MW-23SF-P7M8-S5W4,"39","4",ALZ_P0203,2
MW-23SF-P7M8-S5W4,"39","5",ALZ_Story_Activity,80
MW-23SF-P7M8-S5W4,"39","7",ALZ_Story_Activity,31
MW-23SF-P7M8-S5W4,"39","8",ALZ_P0809,6
MW-23SF-P7M8-S5W4,"39","9",ALZ_Story_Activity,139
MW-23SF-P7M8-S5W4,"40","3",ALZ_Story_Activity,23
MW-23SF-P7M8-S5W4,"40","5",ALZ_Story_Activity,90
MW-23SF-JPW8-F2RY,"22","6",ALZ_P1213,3
MW-23SF-JPW8-F2RY,"22","8",ALZ_P1213,17
MW-23SF-JPW8-F2RY,"22","10",ALZ_P2021,15
MW-23SF-JPW8-F2RY,"22","12",ALZ_P3031,24
MW-23SF-XW55-CVK3,"37","3",ALZ_Story_Activity,30
MW-23SF-XW55-CVK3,"37","4",ALZ_P0001,39
MW-23SF-XW55-CVK3,"37","5",ALZ_Story_Activity,27
MW-23SF-P7MM-C6Z4,"18","5",ALZ_Story_Activity,224
MW-23SF-P7MM-C6Z4,"18","6",ALZ_P0809,69
MW-23SF-P7MM-C6Z4,"18","8",ALZ_P3031,156
MW-23SF-JPWY-UM5L,"46","3",ALZ_Story_Activity,24
MW-23SF-6N9G-T49Z,"30","3",ALZ_Story_Activity,554
MW-23SF-6N9G-T49Z,"30","4",ALZ_P3031,141
MW-23SF-6N9G-T49Z,"30","6",ALZ_P3031,115
MW-23SF-6N9G-T49Z,"30","8",ALZ_P0000,7
MW-23SF-6N9G-T49Z,"30","10",ALZ_P0607,2
MW-23SF-6N9G-T49Z,"30","12",ALZ_P3031,117
MW-23SF-6N9G-T49Z,"30","14",ALZ_P2627,95
MW-23SF-6N9G-T49Z,"32","3",ALZ_Story_Activity,129
MW-23SF-6N9G-T49Z,"32","4",ALZ_P0405,2
MW-23SF-6N9G-T49Z,"32","5",ALZ_Story_Activity,371
MW-23SF-6N9G-T49Z,"32","6",ALZ_P3031,134
MW-23SF-6N9G-T49Z,"32","7",ALZ_Story_Activity,29
MW-23SF-6N9G-T49Z,"33","3",ALZ_Story_Activity,485
MW-23SF-6N9G-T49Z,"33","4",ALZ_P3031,137
MW-23SF-6N9G-T49Z,"35","3",ALZ_Story_Activity,680
MW-23SF-6N9G-T49Z,"35","4",ALZ_P3031,128
MW-23SF-6N9G-T49Z,"35","5",ALZ_Story_Activity,16
MW-23SF-WY3V-S41P,"45","3",ALZ_Story_Activity,80
MW-23SF-WY3V-S41P,"45","4",ALZ_P3031,53
MW-23SF-WY3V-S41P,"45","5",ALZ_Story_Activity,21
MW-23SF-6N9G-T49Z,"36","3",ALZ_Story_Activity,515
MW-23SF-6N9G-T49Z,"36","4",ALZ_P3031,125
MW-23SF-6N9G-T49Z,"36","5",ALZ_Story_Activity,1
MW-23SF-Z561-SJ8V,"36","9",ALZ_Story_Activity,67
MW-23SF-Z561-SJ8V,"36","10",ALZ_P2425,41
MW-23SF-XW5Z-T28W,"33","3",ALZ_Story_Activity,121
MW-23SF-XW5Z-T28W,"33","4",ALZ_P3031,5
MW-23SF-XW5Z-T28W,"33","5",ALZ_Story_Activity,21
MW-23SF-XW5Z-T28W,"33","6",ALZ_P3031,13
MW-23SF-XW5Z-T28W,"33","7",ALZ_Story_Activity,41
MW-23SF-XW5Z-T28W,"33","8",ALZ_P3031,7
MW-23SF-XW5Z-T28W,"33","9",ALZ_Story_Activity,1
MW-23SF-XW5Z-T28W,"34","3",ALZ_Story_Activity,60
MW-23SF-XW5Z-T28W,"34","5",ALZ_Story_Activity,301
MW-23SF-6N9G-T49Z,"37","3",ALZ_Story_Activity,114
MW-23SF-6N9G-T49Z,"38","3",ALZ_Story_Activity,298
MW-23SF-6N9G-T49Z,"38","4",ALZ_P3031,11
MW-23SF-6N9G-T49Z,"38","5",ALZ_Story_Activity,1
MW-23SF-6N9G-T49Z,"40","3",ALZ_Story_Activity,67
MW-23SF-6N9G-T49Z,"44","3",ALZ_Story_Activity,39
MW-23SF-6N9G-T49Z,"46","3",ALZ_Story_Activity,31
MW-23SF-6N9G-T49Z,"47","3",ALZ_Story_Activity,101
MW-23SF-VW2N-AWPJ,"33","3",ALZ_Story_Activity,37
MW-23SF-VW2N-AWPJ,"33","4",ALZ_P0000,15
MW-23SF-VW2N-AWPJ,"33","5",ALZ_Story_Activity,197
MW-23SF-VW2N-AWPJ,"33","6",ALZ_P3031,86
MW-23SF-VW2N-AWPJ,"33","7",ALZ_Story_Activity,88
MW-23SF-M9JJ-TNVW,"93","3",ALZ_Story_Activity,7
MW-23SF-P7M8-S5KY,"19","3",ALZ_Story_Activity,113
MW-23SF-P7M8-S5KY,"19","4",ALZ_P0203,67
MW-23SF-P7M8-S5KY,"19","5",ALZ_Story_Activity,68
MW-23SF-P7M8-S5KY,"19","6",ALZ_P0607,16
MW-23SF-P7M8-S5KY,"19","7",ALZ_Story_Activity,41
MW-23SF-P7M8-S5KY,"19","8",ALZ_P0607,69
MW-23SF-P7M8-S5KY,"19","9",ALZ_Story_Activity,60
MW-23SF-P7M8-S5KY,"19","11",ALZ_Story_Activity,46
MW-23SF-P7M8-S5KY,"19","12",ALZ_P0000,19
MW-23SF-P7M8-S5KY,"19","13",ALZ_Story_Activity,31
MW-23SF-P7M8-S5KY,"19","14",ALZ_P0001,16
MW-23SF-P7M8-S5KY,"19","15",ALZ_Story_Activity,38
MW-23SF-P7M8-S5KY,"19","16",ALZ_P0001,91
MW-23SF-P7M8-S5KY,"19","17",ALZ_Story_Activity,31
MW-23SF-P7M8-S5KY,"19","18",ALZ_P3031,513
MW-23SF-P7M8-S5KY,"19","19",ALZ_Story_Activity,47
MW-23SF-P7M8-S5KY,"19","20",ALZ_P1819,246
MW-23SF-P7M8-S5KY,"19","21",ALZ_Story_Activity,118
MW-23SF-P7M8-S5KY,"19","22",ALZ_P1617,88
MW-23SF-P7M8-S5KY,"19","23",ALZ_Story_Activity,56
MW-23SF-P7M8-S5KY,"19","24",ALZ_P1617,13
MW-23SF-P7M8-S5KY,"19","25",ALZ_Story_Activity,53
MW-23SF-P7M8-S5KY,"19","26",ALZ_P1617,244
MW-23SF-P7M8-S5KY,"19","27",ALZ_Story_Activity,61
MW-23SF-P7M8-S5KY,"19","28",ALZ_P1617,108
MW-23SF-P7M8-S5KY,"19","29",ALZ_Story_Activity,65
MW-23SF-P7M8-S5KY,"19","30",ALZ_P1819,172
MW-23SF-P7M8-S5KY,"19","31",ALZ_Story_Activity,65
MW-23SF-P7M8-S5KY,"19","32",ALZ_P2021,104
MW-23SF-P7M8-S5KY,"19","33",ALZ_Story_Activity,56
MW-23SF-P7M8-S5KY,"19","34",ALZ_P0203,72
MW-23SF-P7M8-S5KY,"19","35",ALZ_Story_Activity,44
MW-23SF-P7M8-S5KY,"19","55",ALZ_Story_Activity,39
MW-23SF-P7M8-S5KY,"19","56",ALZ_P3031,18
MW-23SF-P7M8-S5KY,"19","57",ALZ_Story_Activity,37
MW-23SF-P7M8-S5KY,"19","58",ALZ_P0001,123
MW-23SF-P7M8-S5KY,"19","59",ALZ_Story_Activity,49
MW-23SF-P7M8-S5KY,"19","60",ALZ_P0001,58
MW-23SF-P7M8-S5KY,"19","61",ALZ_Story_Activity,32
MW-23SF-P7M8-S5KY,"19","62",ALZ_P0001,27
MW-23SF-P7M8-S5KY,"19","63",ALZ_Story_Activity,34
MW-23SF-P7M8-S5KY,"19","64",ALZ_P0203,241
MW-23SF-M9JJ-TNVW,"101","11",ALZ_Story_Activity,6
MW-23SF-WY3V-S41P,"50","3",ALZ_Story_Activity,14
MW-23SF-WY3V-S41P,"50","4",ALZ_P0001,32
MW-23SF-WY3V-S41P,"50","5",ALZ_Story_Activity,7
MW-23SF-7YW8-SG9K,"43","3",ALZ_Story_Activity,34
MW-23SF-7YW8-SG9K,"43","4",ALZ_P0001,50
MW-23SF-7YW8-SG9K,"43","5",ALZ_Story_Activity,56
MW-23SF-7YW8-SG9K,"43","6",ALZ_P0203,23
MW-23SF-7YW8-SG9K,"43","7",ALZ_Story_Activity,25
MW-23SF-7YW8-SG9K,"43","8",ALZ_P0405,60
MW-23SF-7YW8-SG9K,"43","9",ALZ_Story_Activity,21
MW-23SF-7YW8-SG9K,"43","10",ALZ_P0607,20
MW-23SF-7YW8-SG9K,"43","11",ALZ_Story_Activity,37
MW-23SF-7YW8-SG9K,"43","12",ALZ_P0809,40
MW-23SF-7YW8-SG9K,"43","13",ALZ_Story_Activity,27
MW-23SF-7YW8-SG9K,"43","14",ALZ_P1011,122
MW-23SF-7YW8-SG9K,"43","15",ALZ_Story_Activity,47
MW-23SF-7YW8-SG9K,"43","16",ALZ_P1213,81
MW-23SF-7YW8-SG9K,"43","17",ALZ_Story_Activity,46
MW-23SF-7YW8-SG9K,"43","18",ALZ_P1415,99
MW-23SF-7YW8-SG9K,"43","19",ALZ_Story_Activity,35
MW-23SF-7YW8-SG9K,"43","20",ALZ_P1617,159
MW-23SF-7YW8-SG9K,"43","21",ALZ_Story_Activity,67
MW-23SF-7YW8-SG9K,"43","22",ALZ_P2021,76
MW-23SF-7YW8-SG9K,"43","23",ALZ_Story_Activity,57
MW-23SF-7YW8-SG9K,"43","24",ALZ_P2425,87
MW-23SF-7YW8-SG9K,"43","25",ALZ_Story_Activity,37
MW-23SF-7YW8-SG9K,"43","26",ALZ_P2627,127
MW-23SF-7YW8-SG9K,"43","27",ALZ_Story_Activity,34
MW-23SF-7YW8-SG9K,"43","28",ALZ_P2829,110
MW-23SF-7YW8-SG9K,"43","29",ALZ_Story_Activity,20
MW-23SF-7YW8-SG9K,"43","30",ALZ_P3031,17
MW-23SF-7YW8-SG9K,"43","31",ALZ_Story_Activity,7
MW-23SF-Y31R-F792,"61","3",ALZ_Story_Activity,29
MW-23SF-Y31R-F792,"61","4",ALZ_P0001,11
MW-23SF-Y31R-F792,"61","5",ALZ_Story_Activity,126
MW-23SF-Y31R-F792,"61","6",ALZ_P3031,11
MW-23SF-Y31R-F792,"61","7",ALZ_Story_Activity,23
MW-23SF-Y31R-F792,"61","8",ALZ_P3031,6
MW-23SF-Y31R-F792,"61","9",ALZ_Story_Activity,33
MW-23SF-Y31R-F792,"61","10",ALZ_P3031,44
MW-23SF-Y31R-F792,"61","11",ALZ_Story_Activity,0
MW-23SF-587W-A8N9,"30","3",ALZ_Story_Activity,44
MW-23SF-587W-A8N9,"30","4",ALZ_P0000,32
MW-23SF-587W-A8N9,"30","5",ALZ_Story_Activity,23
MW-23SF-587W-A8N9,"30","6",ALZ_P0203,5
MW-23SF-587W-A8N9,"30","7",ALZ_Story_Activity,154
MW-23SF-587W-A8N9,"30","8",ALZ_P1011,3
MW-23SF-587W-A8N9,"30","9",ALZ_Story_Activity,278
